key,year,venue,pub_type,title,authors
conf/sdm/YaoYWWDG19,2019,SDM,inproceedings,Discovering Multiple Co-Clusterings in Subspaces.,Shixin Yao|Guoxian Yu|Xing Wang|Jun Wang 0035|Carlotta Domeniconi|Maozu Guo 0001
conf/sdm/Zhao0CS22,2022,SDM,inproceedings,Measuring disentangled generative spatio-temporal representation.,Sichen Zhao|Wei Shao 0006|Jeffrey Chan|Flora D. Salim
conf/sdm/EnnajariBB22,2022,SDM,inproceedings,Knowledge-enhanced Spherical Representation Learning for Text Classification.,Hafsa Ennajari|Nizar Bouguila|Jamal Bentahar
conf/sdm/MaME024,2024,SDM,inproceedings,Training Sparse Graph Neural Networks via Pruning and Sprouting.,Xueqi Ma|Xingjun Ma|Sarah M. Erfani|James Bailey 0001
conf/sdm/WilsonTL20,2020,SDM,inproceedings,Convolutional Methods for Predictive Modeling of Geospatial Data.,Tyler Wilson|Pang-Ning Tan|Lifeng Luo
conf/sdm/HuaiMSLGZ18,2018,SDM,inproceedings,Uncorrelated Patient Similarity Learning.,Mengdi Huai|Chenglin Miao|Qiuling Suo|Yaliang Li|Jing Gao 0004|Aidong Zhang 0001
conf/sdm/BuK21,2021,SDM,inproceedings,Quadratic Residual Networks: A New Class of Neural Networks for Solving Forward and Inverse Problems in Physics Involving PDEs.,Jie Bu|Anuj Karpatne
conf/sdm/DingCYW21,2021,SDM,inproceedings,A Data-Dependent Algorithm for Querying Earth Mover's Distance with Low Doubling Dimensions.,Hu Ding 0003|Tan Chen|Fan Yang|Mingyue Wang
conf/sdm/YanMHY20,2020,SDM,inproceedings,Heterogeneous Dual-Task Clustering with Visual-Textual Information.,Xiaoqiang Yan|Yiqiao Mao|Shizhe Hu|Yangdong Ye
conf/sdm/0047024,2024,SDM,inproceedings,Self-Similar Graph Neural Network for Hierarchical Graph Learning.,Zheng Zhang 0047|Liang Zhao 0002
conf/sdm/0001HZHFH21,2021,SDM,inproceedings,Multi-Armed Bandit Based Feature Selection.,Kunpeng Liu 0001|Haibo Huang|Wei Zhang 0076|Ahmad Hariri|Yanjie Fu|Kien A. Hua
conf/sdm/AnjumAXH21,2021,SDM,inproceedings,PhraseScope: An Effective and Unsupervised Framework for Mining High Quality Phrases.,Omer Anjum|Mohammad Almasri|Jinjun Xiong|Wen-Mei W. Hwu
conf/sdm/HeQR19,2019,SDM,inproceedings,Query-Aware Bayesian Committee Machine for Scalable Gaussian Process Regression.,Jiayuan He 0002|Jianzhong Qi 0001|Kotagiri Ramamohanarao
conf/sdm/GaoDZ024,2024,SDM,inproceedings,Decentralized Stochastic Compositional Gradient Descent for AUPRC Maximization.,Hongchang Gao|Yubin Duan|Yihan Zhang|Jie Wu 0001
conf/sdm/YooS22,2022,SDM,inproceedings,Transition Matrix Representation of Trees with Transposed Convolutions.,Jaemin Yoo|Lee Sael
conf/sdm/AhmedBFZ23,2023,SDM,inproceedings,Attention-Based Multi-modal Missing Value Imputation for Time Series Data with High Missing Rate.,Khandakar Tanvir Ahmed|Sudipto Baul|Yanjie Fu|Wei Zhang 0076
conf/sdm/BauerLBP23,2023,SDM,inproceedings,Extension of the Dip-test Repertoire - Efficient and Differentiable p-value Calculation for Clustering.,Lena G. M. Bauer|Collin Leiber|Christian B|Claudia Plant
conf/sdm/NayakGJMK20,2020,SDM,inproceedings,Semi-supervised Classification using Attention-based Regularization on Coarse-resolution Data.,Guruprasad Nayak|Rahul Ghosh|Xiaowei Jia|Varun Mithal|Vipin Kumar 0001
conf/sdm/Zhang0GL23,2023,SDM,inproceedings,CISum: Learning Cross-modality Interaction to Enhance Multimodal Semantic Coverage for Multimodal Summarization.,Litian Zhang|Xiaoming Zhang 0001|Ziming Guo|Zhipeng Liu
conf/sdm/WuDSSC18,2018,SDM,inproceedings,Who will Attend This Event Together? Event Attendance Prediction via Deep LSTM Networks.,Xian Wu 0003|Yuxiao Dong|Baoxu Shi|Ananthram Swami|Nitesh V. Chawla
conf/sdm/ZhouSW19,2019,SDM,inproceedings,Mining Rules Incrementally over Large Knowledge Bases.,Xiaofeng Zhou 0003|Ali Sadeghian|Daisy Zhe Wang
conf/sdm/0001KC23,2023,SDM,inproceedings,On Improving Fairness of AI Models with Synthetic Minority Oversampling Techniques.,Yan Zhou 0001|Murat Kantarcioglu|Chris Clifton
conf/sdm/LavaniaWIB21,2021,SDM,inproceedings,A Practical Online Framework for Extracting Running Video Summaries under a Fixed Memory Budget.,Chandrashekhar Lavania|Kai Wei|Rishabh K. Iyer|Jeff A. Bilmes
conf/sdm/AshfahaniP19,2019,SDM,inproceedings,Autonomous Deep Learning: Continual Learning Approach for Dynamic Environments.,Andri Ashfahani|Mahardhika Pratama
conf/sdm/MarufK21,2021,SDM,inproceedings,Maximizing Cohesion and Separation in Graph Representation Learning: A Distance-aware Negative Sampling Approach.,M. Maruf|Anuj Karpatne
conf/sdm/LiuPY20,2020,SDM,inproceedings,Efficient and Effective Graph Convolution Networks.,Siwu Liu|Ji Hwan Park|Shinjae Yoo
conf/sdm/StradiottiPD24,2024,SDM,inproceedings,Semi-Supervised Isolation Forest for Anomaly Detection.,Luca Stradiotti|Lorenzo Perini|Jesse Davis
conf/sdm/MaMB23,2023,SDM,inproceedings,GIST: Graph Inference for Structured Time Series.,Boya Ma|Maxwell McNeil|Petko Bogdanov
conf/sdm/JinWY21,2021,SDM,inproceedings,Inter-Series Attention Model for COVID-19 Forecasting.,Xiaoyong Jin|Yu-Xiang Wang 0003|Xifeng Yan
conf/sdm/QinWZ23,2023,SDM,inproceedings,Learning Causal Structure on Mixed Data with Tree-Structured Functional Models.,Tian Qin|Tian-Zuo Wang|Zhi-Hua Zhou
conf/sdm/GertheissS23,2023,SDM,inproceedings,"Penalized Non-Linear Canonical Correlation Analysis for Ordinal Data with Application to the International Classification of Functioning, Disability and Health.",Jan Gertheiss|Russell T. Shinohara
conf/sdm/Holznigenkemper23,2023,SDM,inproceedings,Exact and Heuristic Approaches to Speeding Up the MSM Time Series Distance Computation.,Jana Holznigenkemper|Christian Komusiewicz|Bernhard Seeger
conf/sdm/LiuTZ19,2019,SDM,inproceedings,Augmented Multi-Task Learning by Optimal Transport.,Boyang Liu|Pang-Ning Tan|Jiayu Zhou
conf/sdm/JiaCZX0K23,2023,SDM,inproceedings,Physics-guided Graph Diffusion Network for Combining Heterogeneous Simulated Data: An Application in Predicting Stream Water Temperature.,Xiaowei Jia|Shengyu Chen|Can Zheng|Yiqun Xie|Zhe Jiang 0001|Nasrin Kalanat
conf/sdm/LiW22,2022,SDM,inproceedings,Adaptive Principal Component Analysis.,Xiangyu Li|Hua Wang 0007
conf/sdm/ZhangSCMRM23,2023,SDM,inproceedings,Making a Computational Attorney.,Dell Zhang|Frank Schilder|Jack G. Conrad|Masoud Makrehchi|David von Rickenbach|Isabelle Moulinier
conf/sdm/BaiWD18,2018,SDM,inproceedings,Mixtures of Block Models for Brain Networks.,Zilong Bai|Peter B. Walker|Ian Davidson
conf/sdm/ZhaoL0024,2024,SDM,inproceedings,HADT: Human-AI Diagnostic Team via Hierarchical Reinforcement Learning.,Xuehan Zhao|Jiaqi Liu 0002|Zhiwen Yu 0001|Bin Guo 0001
conf/sdm/HessPM18,2018,SDM,inproceedings,The Trustworthy Pal: Controlling the False Discovery Rate in Boolean Matrix Factorization.,Sibylle Hess|Nico Piatkowski|Katharina Morik
conf/sdm/ZhangGM19,2019,SDM,inproceedings,ABACUS: Unsupervised Multivariate Change Detection via Bayesian Source Separation.,Wenyu Zhang 0003|Daniel E. Gilbert|David S. Matteson
conf/sdm/DaiKLLM20,2020,SDM,inproceedings,Dual-Attention Recurrent Networks for Affine Registration of Neuroimaging Data.,Xin Dai|Xiangnan Kong|Xinyue Liu 0003|John Boaz Lee|Constance M. Moore
conf/sdm/VajjalaMPZR24,2024,SDM,inproceedings,Vietoris-Rips Complex: A New Direction for Cross-Domain Cold-Start Recommendation.,Ajay Krishna Vajjala|Dipak Falgun Meher|Shrunal Pothagoni|Ziwei Zhu 0001|David S. Rosenblum
conf/sdm/MinatoKIMK19,2019,SDM,inproceedings,A Fast Algorithm for Combinatorial Hotspot Mining Based on Spatial Scan Statistic.,Shin-ichi Minato|Jun Kawahara|Fumio Ishioka|Masahiro Mizuta|Koji Kurihara
conf/sdm/OktayAJ19,2019,SDM,inproceedings,Identifying When Effect Restoration Will Improve Estimates of Causal Effect.,H|Akanksha Atrey|David D. Jensen
conf/sdm/SrinivasanZK21,2021,SDM,inproceedings,Learning over Families of Sets - Hypergraph Representation Learning for Higher Order Tasks.,Balasubramaniam Srinivasan|Da Zheng 0004|George Karypis
conf/sdm/DingZZLT022,2022,SDM,inproceedings,Multi-class Label Noise Learning via Loss Decomposition and Centroid Estimation.,Yongliang Ding|Tao Zhou 0002|Chuang Zhang|Yijing Luo|Juan Tang|Chen Gong 0002
conf/sdm/TaymouriRE21,2021,SDM,inproceedings,A Deep Adversarial Model for Suffix and Remaining Time Prediction of Event Sequences.,Farbod Taymouri|Marcello La Rosa|Sarah M. Erfani
conf/sdm/WuKID20,2020,SDM,inproceedings,Deep Kernel Learning for Clustering.,Chieh Wu|Zulqarnain Khan|Stratis Ioannidis|Jennifer G. Dy
conf/sdm/Saldias-Fuentes19,2019,SDM,inproceedings,A Full Probabilistic Model for Yes/No Type Crowdsourcing in Multi-Class Classification.,Bel|Pavlos Protopapas|Karim Pichara B.
conf/sdm/FouldsIKP20,2020,SDM,inproceedings,Bayesian Modeling of Intersectional Fairness: The Variance of Bias.,James R. Foulds|Rashidul Islam|Kamrun Naher Keya|Shimei Pan
conf/sdm/Lu0W024,2024,SDM,inproceedings,Towards Optimization and Model Selection for Domain Generalization: A Mixup-guided Solution.,Wang Lu|Jindong Wang 0001|Yidong Wang|Xing Xie 0001
conf/sdm/Pham0022,2022,SDM,inproceedings,FAME: Fragment-based Conditional Molecular Generation for Phenotypic Drug Discovery.,Thai-Hoang Pham|Lei Xie 0006|Ping Zhang 0016
conf/sdm/ItoF22,2022,SDM,inproceedings,DualCast: Friendship-Preference Co-evolution Forecasting for Attributed Networks.,Hiroyoshi Ito|Christos Faloutsos
conf/sdm/WangDZC21,2021,SDM,inproceedings,Session-based Recommendation with Hypergraph Attention Networks.,Jianling Wang|Kaize Ding|Ziwei Zhu 0001|James Caverlee
conf/sdm/0002QYZ22,2022,SDM,inproceedings,Adapting Distilled Knowledge for Few-shot Relation Reasoning over Knowledge Graphs.,Yiming Zhang 0002|Yiyue Qian|Yanfang Ye 0001|Chuxu Zhang
conf/sdm/ZhouZQJWC23,2023,SDM,inproceedings,A Physics-guided NN-based Approach for Tropical Cyclone Intensity Estimation.,Ziheng Zhou|Ying Zhao|Yiyu Qing|Wenming Jiang|Yihan Wu|Wenguang Chen
conf/sdm/WangLISG18,2018,SDM,inproceedings,Online IT Ticket Automation Recommendation Using Hierarchical Multi-armed Bandit Algorithms.,Qing Wang 0016|Tao Li 0001|S. S. Iyengar 0001|Larisa Shwartz|Genady Ya. Grabarnik
conf/sdm/AggarwalLY21,2021,SDM,inproceedings,Signature-Based Anomaly Detection in Networks.,Charu C. Aggarwal|Yao Li|Philip S. Yu
conf/sdm/ChenXLLJ23,2023,SDM,inproceedings,Physics-Guided Meta-Learning Method in Baseflow Prediction over Large Regions.,Shengyu Chen|Yiqun Xie|Xiang Li|Xu Liang|Xiaowei Jia
conf/sdm/JiangH0S20,2020,SDM,inproceedings,Multiplex Memory Network for Collaborative Filtering.,Xunqiang Jiang|Binbin Hu|Yuan Fang 0001|Chuan Shi 0001
conf/sdm/HeRWC22,2022,SDM,inproceedings,SSSNET: Semi-Supervised Signed Network Clustering.,Yixuan He 0001|Gesine Reinert|Songchao Wang|Mihai Cucuringu
conf/sdm/FreitasWCN20,2020,SDM,inproceedings,D,Scott Freitas|Andrew Wicker|Duen Horng (Polo) Chau|Joshua Neil
conf/sdm/XieS19,2019,SDM,inproceedings,A Nondeterministic Normalization based Scan Statistic (NN-scan) towards Robust Hotspot Detection: A Summary of Results.,Yiqun Xie|Shashi Shekhar 0001
conf/sdm/XuPFTJZ21,2021,SDM,inproceedings,Reconstruction-based Anomaly Detection with Completely Random Forest.,Yi-Xuan Xu|Ming Pang|Ji Feng|Kai Ming Ting|Yuan Jiang 0001|Zhi-Hua Zhou
conf/sdm/HuangGB21,2021,SDM,inproceedings,Density of States Graph Kernels.,Leo Huang|Andrew J. Graven|David Bindel
conf/sdm/HagedornH21,2021,SDM,inproceedings,GPU-Accelerated Constraint-Based Causal Structure Learning for Discrete Data.,Christopher Hagedorn|Johannes Huegle
conf/sdm/GuoAS18,2018,SDM,inproceedings,Strongly Hierarchical Factorization Machines and ANOVA Kernel Regression.,Ruocheng Guo|Hamidreza Alvari|Paulo Shakarian
conf/sdm/LiangJS018,2018,SDM,inproceedings,Semi-supervised Embedding in Attributed Networks with Outliers.,Jiongqian Liang|Peter Jacobs|Jiankai Sun|Srinivasan Parthasarathy 0001
conf/sdm/ChiangLLL18,2018,SDM,inproceedings,Limited-memory Common-directions Method for Distributed Ll-regularized Linear Classification.,Wei-Lin Chiang|Yu-Sheng Li 0001|Ching-Pei Lee|Chih-Jen Lin
conf/sdm/ChenTCXZ18,2018,SDM,inproceedings,On2Vec: Embedding-based Relation Prediction for Ontology Population.,Muhao Chen 0001|Yingtao Tian|Xuelu Chen|Zijun Xue|Carlo Zaniolo
conf/sdm/GhiassiBC23,2023,SDM,inproceedings,Robust Learning via Golden Symmetric Loss of (un)Trusted Labels.,Amirmasoud Ghiassi|Robert Birke|Lydia Y. Chen
conf/sdm/VeldtKG19,2019,SDM,inproceedings,Flow-Based Local Graph Clustering with Better Seed Set Inclusion.,Nate Veldt|Christine Klymko|David F. Gleich
conf/sdm/YangHSX24,2024,SDM,inproceedings,Refining Pre-trained Language Models for Domain Adaptation with Entity-Aware Discriminative and Contrastive Learning.,Jian Yang|Xinyu Hu|Yulong Shen|Gang Xiao
conf/sdm/Li00024,2024,SDM,inproceedings,CausalCDR: Causal Embedding Learning for Cross-domain Recommendation.,Fengxin Li|Hongyan Liu 0002|Jun He 0008|Xiaoyong Du 0001
conf/sdm/ChengW018,2018,SDM,inproceedings,Network Inference from Contrastive Groups Using Discriminative Structural Regularization.,Ruihua Cheng|Zhi Wei 0001|Kai Zhang 0001
conf/sdm/00010ST24,2024,SDM,inproceedings,Feature-Engineered Random Forests.,Saket Sathe 0001|Charu Aggarwal 0001|Horst Samulowitz|Deepak S. Turaga
conf/sdm/00120LTC22,2022,SDM,inproceedings,Unseen Anomaly Detection on Networks via Multi-Hypersphere Learning.,Shuang Zhou 0012|Xiao Huang 0001|Ninghao Liu 0001|Qiaoyu Tan|Fu-Lai Chung
conf/sdm/Hu0WWLF24,2024,SDM,inproceedings,Dual-stage Flows-based Generative Modeling for Traceable Urban Planning.,Xuanming Hu|Wei Fan 0010|Dongjie Wang|Pengyang Wang|Yong Li 0008|Yanjie Fu
conf/sdm/LeeKMS18,2018,SDM,inproceedings,Interpretable Categorization of Heterogeneous Time Series Data.,Ritchie Lee|Mykel J. Kochenderfer|Ole J. Mengshoel|Joshua Silbermann
conf/sdm/0018PYWS21,2021,SDM,inproceedings,LDFeRR: A Fuel-efficient Route Recommendation Approach for Long-distance Driving Based on Historical Trajectories.,Min Liu 0018|Zhaohui Peng|Xiaohui Yu 0001|Senzhang Wang|Qiao Song
conf/sdm/HeXLJZJ24,2024,SDM,inproceedings,"Knowledge Guided Machine Learning for Extracting, Preserving, and Adapting Physics-aware Features.",Erhu He|Yiqun Xie|Licheng Liu|Zhenong Jin|Dajun Zhang 0001|Xiaowei Jia
conf/sdm/MojsilovicU19,2019,SDM,inproceedings,Relative distance comparisons with confidence judgements.,Stefan Mojsilovic|Antti Ukkonen
conf/sdm/BentoI18,2018,SDM,inproceedings,A Family of Tractable Graph Distances.,Jos|Stratis Ioannidis
conf/sdm/SilvaPF18,2018,SDM,inproceedings,A Novel Genetic Algorithm for Feature Selection in Hierarchical Feature Spaces.,Pablo Nascimento da Silva|Alexandre Plastino 0001|Alex Alves Freitas
conf/sdm/SilvaGMH21,2021,SDM,inproceedings,UNIANO: robust and efficient anomaly consensus in time series sensitive to cross-correlated anomaly profiles.,Leonor Silva|Helena Galhardas|Vasco Manquinho|Rui Henriques
conf/sdm/ZhuangH22,2022,SDM,inproceedings,Deperturbation of Online Social Networks via Bayesian Label Transition.,Jun Zhuang 0004|Mohammad Al Hasan
conf/sdm/ZhaoZZX0T23,2023,SDM,inproceedings,Feature Enhanced Zero-Shot Stance Detection via Contrastive Learning.,Xuechen Zhao|Jiaying Zou|Zhong Zhang|Feng Xie 0003|Bin Zhou 0004|Lei Tian
conf/sdm/AggarwalLY20,2020,SDM,inproceedings,On Supervised Change Detection in Graph Streams.,Charu C. Aggarwal|Yao Li|Philip S. Yu
conf/sdm/HanCGMM022,2022,SDM,inproceedings,Leveraging Contextual Graphs for Stochastic Weight Completion in Sparse Road Networks.,Xiaolin Han 0002|Reynold Cheng|Tobias Grubenmann|Silviu Maniu|Chenhao Ma 0001|Xiaodong Li 0009
conf/sdm/LiuY022,2022,SDM,inproceedings,Sensitivity-aware Distance Measurement for Boosting Metric Learning.,Haoliang Liu|Tan Yu|Ping Li 0001
conf/sdm/WeiLZM22,2022,SDM,inproceedings,Flexible Image Captioning via Internal Understanding and External Reasoning.,Jiahui Wei|Zhixin Li 0001|Jianwei Zhu|Huifang Ma
conf/sdm/VombatkereT23,2023,SDM,inproceedings,Balancing Task Coverage and Expert Workload in Team Formation.,Karan Vombatkere|Evimaria Terzi
conf/sdm/BrillFFJNS18,2018,SDM,inproceedings,Exact Mean Computation in Dynamic Time Warping Spaces.,Markus Brill|Till Fluschnik|Vincent Froese|Brijnesh J. Jain|Rolf Niedermeier|David Schultz
conf/sdm/MukherjeeGB22,2022,SDM,inproceedings,DeepGLSTM: Deep Graph Convolutional Network and LSTM based approach for predicting drug-target binding affinity.,Shrimon Mukherjee|Madhusudan Ghosh|Partha Basuchowdhuri
conf/sdm/ChengPZNSY24,2024,SDM,inproceedings,An Image Dataset for Benchmarking Recommender Systems with Raw Pixels.,Yu Cheng 0011|Yunzhu Pan|Jiaqi Zhang|Yongxin Ni|Aixin Sun|Fajie Yuan
conf/sdm/LiYZY18,2018,SDM,inproceedings,Multi-Task Learning based Survival Analysis for Predicting Alzheimer's Disease Progression with Multi-Source Block-wise Missing Data.,Yan Li 0052|Tao Yang 0016|Jiayu Zhou|Jieping Ye
conf/sdm/RezaeiGS21,2021,SDM,inproceedings,Influencers and the Giant Component: The Fundamental Hardness in Privacy Protection for Socially Contagious Attributes.,Aria Rezaei|Jie Gao 0001|Anand D. Sarwate
conf/sdm/TafazoliK23,2023,SDM,inproceedings,Matrix Profile XXVIII: Discovering Multi-Dimensional Time Series Anomalies with,Sadaf Tafazoli|Eamonn J. Keogh
conf/sdm/DaiWPC18,2018,SDM,inproceedings,Brain EEG Time Series Selection: A Novel Graph-Based Approach for Classification.,Chenglong Dai|Jia Wu 0001|Dechang Pi|Lin Cui 0002
conf/sdm/YangJEJNS23,2023,SDM,inproceedings,Data Mining Challenges and Opportunities to Achieve Net Zero Carbon Emissions: Focus on Electrified Vehicles.,Mingzhou Yang 0001|Bharat Jayaprakash|Matthew Eagon|Hyeonjung (Tari) Jung|William F. Northrop|Shashi Shekhar 0001
conf/sdm/ChaudhariMT18,2018,SDM,inproceedings,Markov Chain Monitoring.,Harshal A. Chaudhari|Michael Mathioudakis|Evimaria Terzi
conf/sdm/BelaidBL19,2019,SDM,inproceedings,Constraint Programming for Association Rules.,Mohamed-Bachir Belaid|Christian Bessiere|Nadjib Lazaar
conf/sdm/KummerSRG23,2023,SDM,inproceedings,Adaptive Precision Training (AdaPT): A dynamic quantized training approach for DNNs.,Lorenz Kummer|Kevin Sidak|Tabea Reichmann|Wilfried N. Gansterer
conf/sdm/StanojevicATCFA18,2018,SDM,inproceedings,Robust Road Map Inference through Network Alignment of Trajectories.,Rade Stanojevic|Sofiane Abbar|Saravanan Thirumuruganathan|Sanjay Chawla|Fethi Filali|Ahid Aleimat
conf/sdm/ZhangWYZ022,2022,SDM,inproceedings,HG-Meta: Graph Meta-learning over Heterogeneous Graphs.,Qiannan Zhang|Xiaodong Wu|Qiang Yang 0015|Chuxu Zhang|Xiangliang Zhang 0001
conf/sdm/00010H22,2022,SDM,inproceedings,Improved Knowledge Distillation via Full Kernel Matrix Transfer.,Qi Qian 0001|Hao Li 0030|Juhua Hu
conf/sdm/LiuWZFD18,2018,SDM,inproceedings,Modeling the Interaction Coupling of Multi-View Spatiotemporal Contexts for Destination Prediction.,Kunpeng Liu 0001|Pengyang Wang|Jiawei Zhang 0001|Yanjie Fu|Sajal K. Das 0001
conf/sdm/MalikUHKA21,2021,SDM,inproceedings,Dynamic Graph Convolutional Networks Using the Tensor M-Product.,Osman Asif Malik|Shashanka Ubaru|Lior Horesh|Misha E. Kilmer|Haim Avron
conf/sdm/KaraevHM18,2018,SDM,inproceedings,Latitude: A Model for Mixed Linear-Tropical Matrix Factorization.,Sanjar Karaev|James L. Hook|Pauli Miettinen
conf/sdm/YuAW18,2018,SDM,inproceedings,Modeling Co-Evolution Across Multiple Networks.,Wenchao Yu|Charu C. Aggarwal|Wei Wang 0010
conf/sdm/CarvalhoVF023,2023,SDM,inproceedings,TEM: High Utility Metric Differential Privacy on Text.,Ricardo Silva Carvalho|Theodore Vasiloudis|Oluwaseyi Feyisetan|Ke Wang 0001
conf/sdm/LasserreSKBVS20,2020,SDM,inproceedings,Meta-Learning for Size and Fit Recommendation in Fashion.,Julia Lasserre|Abdul-Saboor Sheikh|Evgenii Koriagin|Urs Bergmann|Roland Vollgraf|Reza Shirvany
conf/sdm/AnYKWK21,2021,SDM,inproceedings,GraphShop: Graph-based Approach for Shop-type Recommendation.,Guoyuan An|Sung Eui Yoon|Jae Yoon Kim|Lin Wang|Myoung Ho Kim
conf/sdm/NguyenC24,2024,SDM,inproceedings,Towards Tuning-Free Minimum-Volume Nonnegative Matrix Factorization.,Duc Toan Nguyen|Eric C. Chi
conf/sdm/RenH24,2024,SDM,inproceedings,EsaCL: An Efficient Continual Learning Algorithm.,Weijieying Ren|Vasant G. Honavar
conf/sdm/Christakopoulou18,2018,SDM,inproceedings,Learning to Interact with Users: A Collaborative-Bandit Approach.,Konstantina Christakopoulou|Arindam Banerjee 0001
conf/sdm/YangSCZD23,2023,SDM,inproceedings,A Linkage-based Doubly Imbalanced Graph Learning Framework for Face Clustering.,Huafeng Yang|Qijie Shen|Xingjian Chen|Fangyi Zhang|Rong Du
